id,newsletter_number,issue_date,theme,subtheme,title,description,link
d0652e77-f32e-4efd-a6c8-1fdbd498e2f2,85,26 September 2025,"You have indicated that you are happy to receive news and updates from the ESRC Education Research Programme. To unsubscribe, please email Elizabeth.hudson@ucl.ac.uk with the word UNSUBSCRIBE in the title of the email.",nan,Do you find this newsletter useful? Are you happy with its frequency? Which section do you find most useful? Any pressing topics we haven't covered? Any good sources of information you think we're missing? How could we improve? We advocate for listening to different stakeholders and so we want your views too!,Answer these short questions,https://forms.office.com/e/pTypS1MAqH
04d84abf-3e45-4d42-a249-232136441c38,86,3 October 2025,Updates from the Programme,nan,Addressing key issues in teacher recruitment and retention: findings from two ERP projects,"8 October 5.30pm – 7pm (Online) The latest in the What matters in education? panel discussion series considers findings from two ERP projects looking at what can be done to improve the recruitment and retention of ethnic minority teachers in England, and what motivates STEM undergraduates to choose teaching as a career. Speakers Rob Klassen, Rebecca Snell (University of Oxford) and Stephen Gorard (Durham University) will discuss their findings with Paddy Dempsey (Teach First), Ingrid Abrahams (Executive Headteacher and doctoral student at Birmingham University), and Becky Taylor (UCL Institute of Education) Book now",https://www.ucl.ac.uk/education-research-programme/events/2025/oct/addressing-key-issues-teacher-recruitment-and-retention-findings-two-erp-projects
0d6eda8b-d21e-4e56-bd30-d51f12de503a,86,3 October 2025,Updates from the Programme,nan,Technology and Classroom Practice: what needs to change,"12 November 2025, 5:30pm–7:00 pm (Online) In the next instalment of What matters in education? John Gordon, David Lundie and Rebecca Eynon will discuss findings from their ERP projects about technology's place in the secondary school classroom. They will look at why current practice needs to change and how that could happen. Together with Dr Sangeet Bhullar, Executive Director of WISE KIDS and Martin Oliver, UCL Institute of Education, they will reflect on the dilemmas teachers face in using technology to enhance rather than diminish pedagogic practice at a time of escalating social inequalities. Book now",https://www.ucl.ac.uk/education-research-programme/events/2025/nov/technology-and-classroom-practice-what-needs-change
008e8bc0-108c-4348-ba9a-958d3048f47c,86,3 October 2025,"Teacher recruitment, retention & development",nan,SchoolsWeek - 5 key findings from Ofsted's teacher training review,"Monitoring visits have revealed 'inconsistent' mentoring experiences, a changing profile of applicants, and SEND training challenges.",https://schoolsweek.co.uk/revealed-5-key-findings-from-ofsted-teacher-training-review
1c540cb6-0f39-49e7-b1c7-cb4f54cc6904,86,3 October 2025,EdTech,nan,OECD - The impact of digital technologies on students' learning,"Results from a literature review. The evidence shows that access to technology alone does not guarantee educational gain. Rather, successful digitalisation also requires pedagogical, not solely technical, solutions.",https://www.oecd.org/en/publications/the-impact-of-digital-technologies-on-students-learning_9997e7b3-en.html?adestraproject=OECD+Education+and+Skills+Newsletter
a6000e62-b7a1-49dc-b672-b88a9881600a,86,3 October 2025,EdTech,nan,FED - New Education Futures report - 'Equipping Education for the Age of AI',"What is it that Education needs from AI? In this latest report, the FED explore the role of AI in Education, looking at the needs of learners, teachers, leaders and communities.",https://education.us18.list-manage.com/track/click?u=61f408a2f9c6d02a726ce6200&id=cfd299fbd2&e=878bbf4850
bfdf31a4-daed-4532-a77a-0bf32042ca0a,86,3 October 2025,EdTech,nan,"UWE - Smartphone use hitting struggling pupils hardest, major study finds",The toplines are: Most comprehensive study of its type on smartphone use among young people; Parents underestimate the types of harmful content their children are accessing; Teachers and parents broadly support stricter school policy on smartphone use.,https://www.uwe.ac.uk/news/smartphone-research-project
3fd4df22-53ec-4125-9066-151fc132c72f,86,3 October 2025,Political environment and key organisations,nan,HM Treasury - New youth guarantee for eligible young people and funding for libraries in all primary schools,"The Chancellor has announced a 'Youth Guarantee' for eligible young people, as well as funding to guarantee a library for all primary schools by the end of this parliament.",https://www.gov.uk/government/news/new-youth-guarantee-for-eligible-young-people-and-funding-for-libraries-in-all-primary-schools?mptk=8e57246a6c973fe8292683fbafdcf5b544c6d04eb622c451984f6ceb8eb96d6c8fae724a12f903aa4e3fcccbb9914896_5446d1cfeaec419d5fb93f6d994543b9
e173d1f3-9936-4518-a2c5-bf8cb7996488,86,3 October 2025,Political environment and key organisations,nan,The Guardian - Rachel Reeves to lift two-child benefit cap in November budget,Officials exploring options to change rule that affected 1.7 million children in Great Britain last year.,https://www.theguardian.com/society/2025/sep/30/rachel-reeves-lift-two-child-benefit-cap-november-budget
8d567d78-08b3-4b94-9923-b1617158a70f,86,3 October 2025,Four Nations,nan,Belfast Telegraph - Concerns some children might be vulnerable because NI education system doesn't know where they are,Documents seen by the Belfast Telegraph show that there may be as many as 6000 'missing children'.,https://www.belfasttelegraph.co.uk/podcasts/the-beltel/concerns-some-children-might-be-vulnerable-because-ni-education-system-doesnt-know-where-they-are/a1523721286.html
24fdc518-90d2-4f10-9a77-ae611b600e58,86,3 October 2025,Four Nations,nan,Education Scotland - New quality improvement framework for early learning and childcare sectors launched,nan,https://education.gov.scot/news/new-quality-improvement-framework-for-early-learning-and-childcare-sectors-launched
1f13d078-bf8a-4c19-a93c-67e71ed66f95,86,3 October 2025,Research – Practice – Policy,nan,Findings of Wales Centre for Policy and Practice (WCPP) Policy Fellowship,"Involving experts-by-experience in knowledge mobilisation can help to enhance impact on policy and practice, and support equality, diversity and inclusion. But it also creates risks and challenges that need to be considered and addressed.",https://wcpp.us12.list-manage.com/track/click?u=6beddf428e11a9abe1bbf5889&id=b002ba7bb8&e=0edaf322a7
65bafb0a-f323-4087-abc1-52a187778740,86,3 October 2025,Research – Practice – Policy,nan,"IOE Blog - Knowledge mobilisation: art, craft, or science?","Rob Davies In the world of academic research, producing groundbreaking studies is only half the battle. The other half (arguably the more challenging part) is ensuring your research actually influences policy and practice.",https://blogs.ucl.ac.uk/ioe/2025/09/18/knowledge-mobilisation-art-craft-or-science
6e969ee7-2287-4957-9cc7-950573b1b93c,86,3 October 2025,Research – Practice – Policy,nan,UPEN - From caravan to campus: Storytelling as a bridge between research and policy,Richard O'Neill,https://upen.ac.uk/resources/from-caravan-to-campus-storytelling-as-a-bridge-between-research-and-policy
7be303d4-3a00-4b07-aeda-8a74c72b302a,86,3 October 2025,Research – Practice – Policy,nan,Research on Research institute - Building a strategic brain for UK research,"At UCL, Stian Westlake set out how analytics and experimentation can strengthen UK research funding.",https://researchonresearch.org/building-a-strategic-brain-for-uk-research
bb3af96a-f010-4b9c-8265-82be163e5e65,86,3 October 2025,What matters in education?,nan,Funding Futures - Targeting early investment so that all children can reach their potential,Suggestions on how to target resources in early childhood for maximum impact on the life-chances of disadvantaged children.,https://www.funding-futures.org/
d072a8cc-172f-4e4c-9dde-02dcdbb94b3a,86,3 October 2025,What matters in education?,nan,Children's Commissioner - The legacy of Covid on children and the task ahead,"As hearings for Module 8 of the Covid Inquiry begin the Children's Commissioner reflects on the impacts 'Covid, the accompanying lockdowns and the fracture of wider support services for children' have had on childhood in England'",https://www.childrenscommissioner.gov.uk/blog/the-legacy-of-covid-on-children-and-the-task-ahead
cc47a270-537a-41dc-bf07-3a1367b5650a,86,3 October 2025,"You have indicated that you are happy to receive news and updates from the ESRC Education Research Programme. To unsubscribe, please email Elizabeth.hudson@ucl.ac.uk with the word UNSUBSCRIBE in the title of the email.",nan,Do you find this newsletter useful? Are you happy with its frequency? Which section do you find most useful? Any pressing topics we haven't covered? Any good sources of information you think we're missing? How could we improve? We advocate for listening to different stakeholders and so we want your views too!,Answer these short questions,https://forms.office.com/e/pTypS1MAqH
ec537c9b-c4de-43c6-a35d-1c69766e06b0,87,10 October 2025,Updates from UKRI,nan,UKRI Fellowship advertised on EEF's career site,Spend 18 months as an EEF-UK Research and Innovation (UKRI) fellow working on the synthesis and mobilisation of evidence to support children with special educational needs. The fellowship will focus on how best to translate and use existing evidence around interventions to support children with SEND.,https://educationendowmentfoundation.org.uk/about-us/careers-at-eef
1627db75-d783-4bc2-ad5a-29962166dc42,87,10 October 2025,Updates from the Programme,nan,Technology and Classroom Practice: what needs to change,"12 November 2025, 5:30pm–7:00 pm (Online) In the next instalment of the What matters in education? panel discussion series, John Gordon, David Lundie and Rebecca Eynon will discuss findings from their ERP projects about technology's place in the secondary school classroom. They will look at why current practice needs to change and how that could happen. Together with Dr Sangeet Bhullar, Executive Director of WISE KIDS and Martin Oliver, UCL Institute of Education, they will reflect on how to use technology to enhance rather than diminish pedagogic practice at a time of escalating social inequalities.",https://www.ucl.ac.uk/education-research-programme/events/2025/nov/technology-and-classroom-practice-what-needs-change
15f17205-bafc-43d8-ba3d-b4881956e48b,87,10 October 2025,Updates from the Programme,nan,Addressing key issues in teacher recruitment and retention: findings from two ERP projects,"Catch up with the video of the latest in the What matters in education? panel discussion series. The event covered findings from two ERP projects looking at what can be done to improve the recruitment and retention of ethnic minority teachers in England, and what motivates STEM undergraduates to choose teaching as a career. Catch up with the video",https://mediacentral.ucl.ac.uk/Play/126585
7f591e80-52c5-4e0e-92bf-f11305c68866,87,10 October 2025,"Teacher recruitment, retention & development",nan,Ambition Institute report - Why do people enter and exit teaching? An evidence-based review,"A synthesis of 12 previously published job-choice survey experiments weighs how policy initiatives can balance intrinsic and extrinsic motivations to teach. Authors: Sam Sims, Harriet Lowes-Belk and Clare Routledge",https://www.ambition.org.uk/why-people-enter-and-exit-teaching?mptk=0969e9cc4d5525a75eb25f27d3eaadc354ccf1bbdb5e69dd0d5fe0f0b354089c5d303a8b4db3132436cc3da6b5ec5862_1e08500a6f18b7ddbc5f0e005739dac1
65356ae2-4806-4575-b4f2-a76173b2884a,87,10 October 2025,"Teacher recruitment, retention & development",nan,DfE School Leadership retention data published - Headline facts and figures for 2024,nan,https://explore-education-statistics.service.gov.uk/find-statistics/school-leadership-retention/2024
13c61837-1eaa-4a24-9d73-7a304ed90bef,87,10 October 2025,"Teacher recruitment, retention & development",nan,SchoolsWeek - DfE swings axe on teacher training bursaries after recruitment pick-up,"Cuts revealed for teacher training incentives in English, maths, biology, geography music, and languages - despite Labour's recruitment pledge",https://schoolsweek.co.uk/dfe-swings-axe-on-teacher-training-bursaries-after-recruitment-pick-up
1bd46ad6-5c99-47cd-8213-b4da5a509abf,87,10 October 2025,EdTech,nan,Harvard Graduate School of Education - EdCast - Banning Cellphones: Quick Fix or False Hope?,Harvard Project Zero's Carrie James and University of Birmingham's Vicky Goodyear unpack the research on school phone bans and the challenges of keeping devices out of classrooms.,https://click.communications.gse.harvard.edu/?qs=0d6d8b771810c44aef1c5e1aad15f0137dcf1504e4be85b0c9ba840c2ed7edb0d447836360f224d5625da9dbff361e064d3b5dd0c851d519
